country,year,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,co2
33,2017,5.888,11.015,9.449,0.203,53.522,1.147,3.825,0.082,62.542,1.341,142.321,3.051,2.984,0.064,5.32,13.884,0.188,0.173,285.657,6.124,0.196,14123.206,669.484,4754.181,69.1,1388.923,7142.718,98.8,4.01,0.76,0.63,0.37,0.9,0.88,1.17,0.99,0.89,1.75,0.64,0.42,0.62,1.28,1.17,318.35,6.825,332.17,7.121,39.63,0.85,20.17,0.432,46647425.0,1458020000000.0,1587.591,34033.837,1.089,274.642
33,2018,5.776,17.756,9.667,0.207,47.995,1.028,3.791,0.081,61.864,1.325,143.381,3.071,3.015,0.065,-1.79,-4.929,0.181,0.168,287.47,6.157,0.193,14392.919,679.151,4802.176,72.891,1450.787,7286.099,101.815,6.58,0.74,0.62,0.33,0.92,0.83,1.18,1.0,0.89,1.7,0.63,0.43,0.63,1.28,1.16,313.06,6.705,326.94,7.002,39.94,0.855,20.35,0.436,46692863.0,1492300000000.0,1608.542,34449.428,1.078,269.713
34,1990,6.697,27.602,1.272,0.148,11.761,1.373,0.336,0.039,1.617,0.189,41.819,4.881,0.574,0.067,3.35,1.858,0.239,0.086,84.98,9.919,0.354,3431.412,71.301,1202.914,0.336,4.401,2151.886,0.574,48.1,0.25,0.25,0.13,0.13,0.04,0.45,0.26,0.42,0.59,0.27,0.0,0.01,0.8,0.03,70.26,8.201,68.39,7.983,8.45,0.986,5.92,0.691,8567375.0,240234000000.0,664.438,77554.407,2.766,57.378
34,1991,6.696,26.354,1.137,0.132,11.845,1.373,0.284,0.033,1.744,0.202,42.206,4.893,0.537,0.062,0.65,0.375,0.243,0.092,84.107,9.751,0.353,3489.165,72.438,1214.759,0.62,6.145,2194.092,1.111,45.63,0.25,0.22,0.14,0.11,0.04,0.44,0.25,0.42,0.57,0.27,0.01,0.01,0.79,0.05,70.91,8.221,69.04,8.005,8.42,0.976,5.7,0.661,8625140.0,237965000000.0,630.399,73088.598,2.649,57.753
34,1992,6.619,35.586,1.089,0.125,11.107,1.279,0.311,0.036,2.023,0.233,42.491,4.892,0.474,0.055,-0.45,-0.258,0.244,0.091,93.081,10.715,0.395,3546.66,73.527,1225.866,0.931,8.168,2236.583,1.585,61.89,0.25,0.2,0.13,0.13,0.05,0.46,0.22,0.42,0.56,0.27,0.01,0.01,0.78,0.07,73.46,8.457,71.59,8.241,8.54,0.983,5.81,0.669,8686735.0,235763000000.0,634.005,72985.396,2.689,57.495
34,1993,6.578,28.945,1.092,0.125,11.052,1.264,0.345,0.039,2.093,0.239,42.44,4.852,0.515,0.059,0.07,0.041,0.248,0.092,86.481,9.887,0.374,3604.196,74.619,1236.918,1.276,10.261,2279.023,2.099,50.31,0.25,0.2,0.13,0.15,0.05,0.46,0.24,0.41,0.54,0.27,0.01,0.01,0.77,0.08,73.42,8.394,71.55,8.18,8.47,0.968,6.01,0.687,8746770.0,231559000000.0,627.003,71683.954,2.708,57.536
34,1994,6.82,25.683,1.109,0.126,11.243,1.278,0.295,0.034,2.059,0.234,44.681,5.078,0.612,0.07,4.28,2.464,0.248,0.095,85.683,9.739,0.355,3664.196,75.729,1248.161,1.571,12.32,2323.704,2.712,42.8,0.26,0.19,0.13,0.12,0.05,0.48,0.28,0.41,0.53,0.26,0.02,0.01,0.76,0.1,75.23,8.551,73.37,8.339,8.35,0.949,5.88,0.668,8798235.0,241527000000.0,629.141,71507.653,2.605,60.0
34,1995,6.724,25.294,1.296,0.147,11.239,1.272,0.337,0.038,2.094,0.237,43.884,4.966,0.564,0.064,-0.98,-0.585,0.236,0.094,84.709,9.586,0.336,3723.61,77.025,1259.401,1.908,14.413,2367.587,3.276,42.57,0.25,0.21,0.13,0.14,0.05,0.47,0.25,0.4,0.51,0.26,0.02,0.01,0.75,0.11,74.78,8.463,72.91,8.251,8.2,0.928,5.7,0.645,8836421.0,251744000000.0,635.061,71868.548,2.523,59.414
34,1996,7.151,25.976,1.225,0.138,12.411,1.401,0.322,0.036,2.258,0.255,46.547,5.254,0.587,0.066,6.62,3.936,0.247,0.102,89.326,10.083,0.348,3786.96,78.25,1271.811,2.23,16.672,2414.134,3.864,41.0,0.26,0.19,0.14,0.14,0.05,0.48,0.27,0.4,0.5,0.26,0.02,0.02,0.74,0.12,80.33,9.067,78.46,8.856,8.18,0.923,5.85,0.66,8859180.0,256501000000.0,619.38,69913.904,2.415,63.35
34,1997,6.568,25.884,1.105,0.125,10.805,1.218,0.358,0.04,2.289,0.258,43.094,4.859,0.601,0.068,-8.05,-5.099,0.22,0.091,84.136,9.487,0.318,3845.211,79.355,1282.616,2.588,18.961,2457.228,4.464,44.44,0.24,0.17,0.12,0.15,0.05,0.44,0.27,0.4,0.49,0.26,0.03,0.02,0.73,0.13,74.08,8.353,72.2,8.141,8.1,0.913,5.79,0.653,8868857.0,264172000000.0,638.619,72006.962,2.417,58.251
34,1998,6.62,26.24,1.133,0.128,11.126,1.254,0.365,0.041,2.265,0.255,43.176,4.867,0.656,0.074,0.81,0.471,0.213,0.085,84.962,9.578,0.308,3903.933,80.489,1293.742,2.953,21.225,2500.404,5.12,44.68,0.24,0.17,0.13,0.16,0.05,0.44,0.3,0.39,0.48,0.25,0.03,0.02,0.72,0.14,74.87,8.44,72.97,8.226,7.9,0.891,5.74,0.647,8870854.0,276042000000.0,691.336,77933.456,2.504,58.722
34,1999,6.295,24.684,1.139,0.128,10.053,1.133,0.375,0.042,2.195,0.247,41.432,4.669,0.663,0.075,-4.88,-2.864,0.193,0.083,80.541,9.077,0.278,3959.791,81.628,1303.795,3.328,23.42,2541.837,5.783,44.19,0.23,0.17,0.12,0.17,0.05,0.41,0.3,0.39,0.46,0.25,0.03,0.02,0.72,0.15,73.6,8.295,71.65,8.075,7.67,0.864,5.58,0.629,8873105.0,289704000000.0,671.27,75652.204,2.317,55.857
34,2000,6.16,27.599,1.288,0.145,10.119,1.139,0.374,0.042,2.116,0.238,40.174,4.523,0.639,0.072,-2.05,-1.148,0.18,0.088,82.308,9.267,0.271,4014.5,82.915,1313.914,3.702,25.536,2582.01,6.423,50.45,0.22,0.18,0.11,0.14,0.04,0.39,0.3,0.38,0.45,0.25,0.03,0.02,0.71,0.16,69.41,7.815,67.38,7.586,7.44,0.838,5.49,0.618,8881642.0,303455000000.0,620.182,69827.458,2.044,54.71
34,2001,6.253,22.484,1.332,0.15,10.958,1.232,0.373,0.042,2.436,0.274,39.921,4.487,0.619,0.07,1.7,0.928,0.18,0.084,78.122,8.78,0.253,4070.138,84.247,1324.871,4.075,27.972,2621.931,7.041,40.41,0.22,0.18,0.12,0.14,0.05,0.38,0.29,0.38,0.44,0.25,0.04,0.02,0.7,0.17,54.79,6.158,66.33,7.455,7.31,0.822,5.27,0.592,8897802.0,308399000000.0,665.813,74828.918,2.159,55.638
34,2002,6.346,24.081,1.28,0.144,11.435,1.282,0.368,0.041,2.482,0.278,40.36,4.524,0.681,0.076,1.74,0.969,0.178,0.091,80.688,9.045,0.254,4126.745,85.527,1336.307,4.443,30.455,2662.292,7.722,42.54,0.22,0.16,0.12,0.13,0.05,0.39,0.32,0.38,0.43,0.25,0.04,0.02,0.69,0.17,56.12,6.291,67.66,7.585,7.08,0.794,5.19,0.582,8920703.0,317465000000.0,624.269,69979.746,1.966,56.607
34,2003,6.389,29.137,1.206,0.135,11.563,1.292,0.396,0.044,2.304,0.257,41.055,4.586,0.666,0.074,1.03,0.581,0.175,0.095,86.325,9.644,0.264,4183.933,86.733,1347.87,4.838,32.758,2703.346,8.387,50.95,0.21,0.14,0.11,0.14,0.05,0.38,0.3,0.37,0.42,0.24,0.04,0.02,0.68,0.18,57.11,6.38,68.61,7.665,6.87,0.767,5.15,0.575,8951439.0,326406000000.0,599.591,66982.602,1.837,57.188
34,2004,6.284,31.325,1.284,0.143,11.829,1.316,0.387,0.043,2.238,0.249,40.103,4.46,0.66,0.073,-1.2,-0.687,0.165,0.088,87.826,9.769,0.257,4240.435,88.018,1359.699,5.225,34.997,2743.449,9.047,55.44,0.2,0.14,0.11,0.12,0.04,0.36,0.29,0.37,0.41,0.24,0.04,0.02,0.67,0.18,55.69,6.194,67.12,7.466,6.88,0.765,5.19,0.577,8990653.0,341905000000.0,643.896,71618.405,1.883,56.501
34,2005,5.962,32.461,1.315,0.146,10.96,1.212,0.364,0.04,1.907,0.211,38.59,4.269,0.748,0.083,-4.63,-2.617,0.152,0.082,86.346,9.553,0.244,4294.319,89.333,1370.659,5.589,36.904,2782.038,9.795,60.24,0.18,0.14,0.09,0.11,0.04,0.35,0.31,0.36,0.4,0.24,0.05,0.03,0.66,0.19,52.14,5.769,63.46,7.021,6.65,0.736,5.08,0.562,9038627.0,354499000000.0,660.094,73030.307,1.862,53.884
34,2006,5.904,35.181,1.442,0.159,10.707,1.177,0.812,0.089,2.085,0.229,37.983,4.176,0.673,0.074,-0.34,-0.182,0.144,0.086,88.883,9.772,0.239,4348.022,90.775,1381.366,6.401,38.989,2820.022,10.468,65.51,0.18,0.14,0.09,0.24,0.04,0.34,0.27,0.36,0.38,0.23,0.05,0.03,0.66,0.19,50.61,5.564,61.9,6.805,6.48,0.712,5.03,0.553,9096170.0,372238000000.0,620.818,68250.518,1.668,53.703
34,2007,5.781,38.184,1.339,0.146,10.801,1.179,0.848,0.093,2.194,0.24,37.039,4.042,0.748,0.082,-1.36,-0.732,0.137,0.084,91.154,9.948,0.235,4400.992,92.115,1392.167,7.249,41.184,2857.061,11.216,72.09,0.17,0.12,0.08,0.24,0.04,0.33,0.29,0.35,0.37,0.23,0.06,0.03,0.65,0.2,48.52,5.295,59.78,6.524,6.2,0.677,4.9,0.535,9162941.0,387885000000.0,628.773,68621.321,1.621,52.97
34,2008,5.509,36.59,1.396,0.151,10.367,1.122,0.861,0.093,1.921,0.208,35.639,3.858,0.702,0.076,-3.93,-2.083,0.131,0.082,87.477,9.471,0.225,4451.879,93.511,1402.534,8.111,43.105,2892.7,11.918,71.9,0.16,0.12,0.08,0.24,0.03,0.32,0.27,0.35,0.36,0.23,0.06,0.03,0.64,0.2,47.38,5.13,58.58,6.342,5.9,0.639,5.08,0.55,9236433.0,388984000000.0,617.996,66908.554,1.589,50.887
34,2009,5.074,27.278,1.263,0.136,7.39,0.794,0.864,0.093,2.513,0.27,34.673,3.723,0.549,0.059,-7.14,-3.635,0.127,0.084,74.53,8.003,0.2,4499.131,94.774,1409.924,8.975,45.618,2927.373,12.467,57.73,0.15,0.11,0.06,0.24,0.04,0.32,0.23,0.34,0.35,0.22,0.07,0.03,0.63,0.2,43.5,4.671,54.62,5.865,5.74,0.616,4.85,0.521,9313085.0,373029000000.0,565.429,60713.405,1.516,47.252
34,2010,5.658,33.239,1.324,0.141,10.342,1.101,0.825,0.088,3.469,0.369,36.465,3.883,0.701,0.075,12.43,5.874,0.133,0.089,86.365,9.197,0.216,4552.257,96.097,1420.267,9.8,49.087,2963.838,13.167,62.57,0.16,0.11,0.07,0.22,0.06,0.32,0.29,0.34,0.34,0.22,0.07,0.03,0.62,0.21,49.08,5.227,60.07,6.397,5.62,0.598,5.05,0.538,9390157.0,399842000000.0,599.512,63844.746,1.499,53.126
34,2011,5.203,33.675,1.361,0.144,9.497,1.003,0.834,0.088,2.755,0.291,34.112,3.603,0.699,0.074,-7.28,-3.869,0.124,0.083,82.932,8.76,0.209,4601.514,97.459,1429.763,10.634,51.842,2997.95,13.866,68.37,0.14,0.1,0.06,0.24,0.04,0.3,0.25,0.33,0.33,0.22,0.07,0.03,0.62,0.21,33.83,3.574,56.11,5.927,5.46,0.577,4.8,0.507,9466705.0,397621000000.0,592.096,62545.06,1.489,49.257
34,2012,4.902,31.739,1.479,0.155,8.667,0.908,0.838,0.088,2.391,0.251,32.732,3.43,0.666,0.07,-5.04,-2.483,0.118,0.075,78.512,8.227,0.198,4648.288,98.938,1438.43,11.472,54.234,3030.683,14.532,67.86,0.13,0.11,0.06,0.23,0.04,0.28,0.24,0.33,0.32,0.21,0.08,0.03,0.61,0.21,30.98,3.246,53.23,5.578,5.29,0.554,4.69,0.491,9542817.0,396490000000.0,627.069,65711.143,1.582,46.774
34,2013,4.7,29.671,1.402,0.146,8.743,0.909,0.699,0.073,2.369,0.246,31.332,3.258,0.66,0.069,-3.35,-1.568,0.113,0.077,74.877,7.785,0.186,4693.494,100.34,1447.173,12.171,56.603,3062.015,15.192,65.63,0.13,0.1,0.06,0.19,0.04,0.27,0.23,0.32,0.31,0.21,0.08,0.03,0.6,0.21,29.28,3.044,51.53,5.358,5.18,0.539,4.75,0.494,9618016.0,401409000000.0,588.614,61199.159,1.466,45.206
34,2014,4.471,28.847,1.399,0.144,8.116,0.837,0.773,0.08,2.062,0.213,30.412,3.138,0.574,0.059,-4.14,-1.87,0.105,0.074,72.183,7.448,0.175,4736.83,101.739,1455.289,12.944,58.665,3092.427,15.766,66.57,0.12,0.09,0.05,0.2,0.03,0.26,0.19,0.32,0.3,0.21,0.08,0.03,0.59,0.21,27.95,2.884,50.12,5.171,5.05,0.521,4.94,0.51,9692137.0,411860000000.0,585.663,60426.649,1.422,43.336
34,2015,4.465,27.092,1.537,0.157,8.152,0.835,0.822,0.084,1.975,0.202,30.536,3.127,0.581,0.06,0.62,0.267,0.102,0.072,70.695,7.24,0.165,4780.433,103.276,1463.441,13.766,60.64,3122.963,16.347,62.13,0.12,0.11,0.06,0.22,0.03,0.26,0.19,0.32,0.29,0.2,0.09,0.03,0.59,0.21,27.85,2.852,50.05,5.125,4.84,0.496,4.99,0.511,9764949.0,428683000000.0,603.843,61837.772,1.409,43.603
34,2016,4.398,26.678,1.554,0.158,8.002,0.814,0.64,0.065,2.266,0.23,30.215,3.072,0.585,0.06,-0.78,-0.341,0.098,0.073,69.94,7.111,0.158,4823.695,104.829,1471.444,14.405,62.906,3153.179,16.932,61.67,0.12,0.11,0.06,0.16,0.03,0.25,0.2,0.31,0.28,0.2,0.09,0.03,0.58,0.21,32.87,3.342,49.52,5.035,4.77,0.485,4.96,0.504,9836003.0,443164000000.0,593.814,60371.507,1.34,43.262
34,2017,4.3,27.954,1.484,0.15,8.474,0.856,0.801,0.081,1.816,0.183,29.392,2.968,0.627,0.063,-1.54,-0.668,0.094,0.07,70.547,7.122,0.155,4866.289,106.314,1479.917,15.206,64.722,3182.571,17.558,65.63,0.12,0.1,0.06,0.19,0.03,0.24,0.21,0.31,0.28,0.2,0.09,0.03,0.57,0.21,32.5,3.281,49.07,4.954,4.72,0.477,5.1,0.515,9904895.0,454544000000.0,612.956,61884.099,1.349,42.594
34,2018,4.222,28.959,1.607,0.161,8.046,0.807,0.825,0.083,1.889,0.189,29.178,2.926,0.549,0.055,-1.17,-0.498,0.091,0.07,71.054,7.126,0.153,4908.384,107.921,1487.964,16.031,66.611,3211.749,18.107,68.79,0.11,0.1,0.05,0.2,0.03,0.24,0.18,0.3,0.27,0.2,0.09,0.03,0.56,0.21,30.05,3.014,46.35,4.648,4.59,0.46,4.92,0.493,9971630.0,463407000000.0,599.848,60155.509,1.294,42.095
35,1990,6.637,40.948,2.581,0.388,1.467,0.22,0.026,0.004,3.878,0.583,35.938,5.402,0.262,0.039,12.01,4.734,0.189,0.136,85.101,12.792,0.363,1747.204,81.849,572.817,0.026,40.071,1052.177,0.262,92.74,0.19,0.52,0.02,0.01,0.1,0.39,0.12,0.22,0.67,0.13,0.0,0.05,0.39,0.01,51.19,7.694,52.65,7.914,6.45,0.97,2.69,0.404,6652873.0,234154000000.0,324.701,48806.199,1.387,44.153
35,1991,6.866,41.092,2.248,0.335,1.211,0.18,0.039,0.006,4.335,0.645,38.045,5.662,0.254,0.038,4.48,1.979,0.195,0.138,87.224,12.982,0.369,1793.336,84.098,574.029,0.066,44.406,1090.222,0.516,89.07,0.2,0.44,0.01,0.01,0.11,0.39,0.12,0.22,0.66,0.13,0.0,0.05,0.39,0.02,53.4,7.948,54.85,8.164,6.34,0.944,2.68,0.399,6718818.0,236259000000.0,333.28,49604.02,1.411,46.132
35,1992,6.773,48.448,2.108,0.31,0.897,0.132,0.036,0.005,4.545,0.669,38.173,5.62,0.25,0.037,-0.27,-0.123,0.191,0.136,94.457,13.905,0.393,1839.345,86.205,574.925,0.102,48.951,1128.395,0.766,105.3,0.2,0.39,0.01,0.02,0.11,0.42,0.12,0.22,0.65,0.13,0.0,0.06,0.39,0.03,53.31,7.848,54.77,8.063,6.25,0.92,2.65,0.39,6792906.0,240475000000.0,338.602,49846.374,1.408,46.009
35,1993,6.348,42.838,1.913,0.278,0.764,0.111,0.04,0.006,4.757,0.692,35.876,5.223,0.251,0.037,-5.23,-2.408,0.178,0.129,86.439,12.584,0.353,1882.945,88.119,575.689,0.142,53.708,1164.271,1.017,98.25,0.19,0.34,0.01,0.02,0.12,0.39,0.12,0.21,0.64,0.12,0.0,0.06,0.39,0.04,50.85,7.403,52.3,7.614,6.11,0.89,2.61,0.38,6868937.0,244574000000.0,337.472,49130.188,1.38,43.601
35,1994,6.151,43.074,2.11,0.304,0.778,0.112,0.041,0.006,4.684,0.675,34.82,5.018,0.243,0.035,-2.12,-0.925,0.169,0.12,85.75,12.359,0.34,1925.621,90.228,576.467,0.182,58.392,1199.091,1.26,100.93,0.19,0.36,0.01,0.02,0.11,0.38,0.11,0.21,0.63,0.12,0.0,0.06,0.39,0.05,49.97,7.202,51.43,7.412,6.06,0.873,2.61,0.376,6938407.0,252215000000.0,354.299,51063.483,1.405,42.676
35,1995,6.206,46.133,1.989,0.284,0.798,0.114,0.039,0.006,5.145,0.736,35.201,5.032,0.241,0.034,1.73,0.737,0.168,0.129,89.546,12.8,0.347,1969.034,92.218,577.265,0.221,63.537,1234.292,1.501,106.27,0.19,0.32,0.01,0.02,0.12,0.38,0.11,0.21,0.62,0.12,0.0,0.06,0.39,0.05,50.9,7.276,52.36,7.485,6.0,0.858,2.6,0.372,6995519.0,258066000000.0,335.976,48027.373,1.302,43.413
35,1996,6.266,63.017,1.791,0.254,0.576,0.082,0.044,0.006,5.586,0.794,35.87,5.096,0.232,0.033,1.58,0.686,0.167,0.136,107.116,15.22,0.405,2013.133,94.008,577.84,0.266,69.123,1270.162,1.733,142.9,0.18,0.28,0.01,0.02,0.13,0.37,0.11,0.21,0.6,0.12,0.0,0.07,0.39,0.05,51.49,7.316,52.95,7.523,5.96,0.847,2.59,0.368,7038027.0,264365000000.0,325.392,46233.362,1.231,44.099
35,1997,6.089,52.163,1.607,0.227,0.501,0.071,0.042,0.006,5.405,0.765,35.258,4.988,0.225,0.032,-2.41,-1.062,0.156,0.124,95.2,13.468,0.346,2056.17,95.615,578.341,0.308,74.528,1305.42,1.958,121.2,0.18,0.24,0.01,0.02,0.12,0.36,0.1,0.21,0.59,0.12,0.0,0.07,0.39,0.06,50.03,7.078,51.5,7.286,5.76,0.815,2.51,0.355,7068503.0,275431000000.0,347.433,49152.288,1.261,43.037
35,1998,6.291,70.759,1.607,0.227,0.439,0.062,0.042,0.006,5.567,0.785,36.735,5.18,0.225,0.032,3.67,1.578,0.154,0.128,115.374,16.269,0.4,2100.785,97.223,578.78,0.35,80.094,1342.155,2.182,158.6,0.18,0.25,0.01,0.02,0.12,0.37,0.1,0.21,0.57,0.11,0.0,0.07,0.39,0.06,51.57,7.272,53.04,7.479,5.68,0.801,2.5,0.353,7091775.0,288737000000.0,349.507,49283.379,1.21,44.615
35,1999,6.247,61.129,1.606,0.226,0.453,0.064,0.043,0.006,5.777,0.812,36.341,5.108,0.226,0.032,-0.38,-0.169,0.149,0.122,105.575,14.838,0.353,2145.23,98.829,579.234,0.392,85.871,1378.496,2.409,137.54,0.18,0.23,0.01,0.02,0.12,0.36,0.1,0.21,0.56,0.11,0.0,0.07,0.39,0.06,51.69,7.265,53.16,7.472,5.55,0.78,2.41,0.339,7115031.0,298852000000.0,364.464,51224.525,1.22,44.446
35,2000,6.106,70.711,1.725,0.242,0.643,0.09,0.039,0.005,5.758,0.806,35.222,4.93,0.231,0.032,-1.86,-0.828,0.138,0.123,114.328,16.004,0.361,2188.848,100.554,579.877,0.431,91.629,1413.717,2.64,162.12,0.17,0.24,0.01,0.01,0.12,0.34,0.11,0.21,0.55,0.11,0.0,0.08,0.39,0.07,50.89,7.124,52.36,7.329,5.48,0.767,2.38,0.333,7143764.0,316330000000.0,355.818,49808.203,1.125,43.618
35,2001,6.28,58.394,1.758,0.245,0.653,0.091,0.041,0.006,5.997,0.835,36.403,5.071,0.23,0.032,3.36,1.465,0.138,0.119,103.476,14.413,0.317,2233.93,102.312,580.53,0.472,97.626,1450.121,2.87,129.53,0.18,0.24,0.01,0.02,0.13,0.35,0.11,0.21,0.54,0.11,0.0,0.08,0.39,0.07,51.64,7.193,53.96,7.516,5.53,0.77,2.41,0.336,7179174.0,326784000000.0,379.807,52904.014,1.162,45.082
35,2002,6.02,53.033,1.691,0.234,0.596,0.082,0.041,0.006,5.896,0.817,35.025,4.851,0.219,0.03,-3.58,-1.615,0.13,0.123,96.501,13.365,0.29,2277.398,104.002,581.126,0.514,103.522,1485.146,3.089,122.01,0.17,0.21,0.01,0.01,0.12,0.34,0.1,0.21,0.52,0.11,0.0,0.08,0.38,0.07,49.96,6.919,52.31,7.245,5.48,0.759,2.29,0.317,7220378.0,333239000000.0,354.015,49029.979,1.062,43.468
35,2003,6.143,65.017,1.654,0.228,0.602,0.083,0.039,0.005,6.23,0.857,35.908,4.94,0.22,0.03,2.72,1.184,0.132,0.128,109.669,15.089,0.323,2322.05,105.656,581.727,0.553,109.752,1521.054,3.309,145.61,0.16,0.2,0.01,0.01,0.12,0.34,0.1,0.21,0.51,0.11,0.0,0.08,0.38,0.07,51.15,7.037,53.5,7.361,5.36,0.737,2.26,0.311,7268363.0,339510000000.0,350.21,48182.796,1.032,44.652
35,2004,6.177,65.222,1.752,0.239,0.587,0.08,0.044,0.006,6.442,0.88,36.169,4.938,0.242,0.033,1.31,0.584,0.127,0.131,110.458,15.082,0.311,2367.286,107.408,582.315,0.596,116.194,1557.222,3.551,144.18,0.16,0.19,0.01,0.01,0.12,0.33,0.11,0.21,0.5,0.1,0.01,0.08,0.38,0.07,51.6,7.046,53.95,7.366,5.29,0.722,2.23,0.304,7323728.0,355559000000.0,345.232,47138.825,0.971,45.236
35,2005,6.199,66.149,1.847,0.25,0.636,0.086,0.058,0.008,6.614,0.895,36.379,4.925,0.255,0.034,1.22,0.552,0.123,0.138,111.937,15.154,0.3,2413.074,109.256,582.95,0.654,122.808,1593.601,3.806,144.47,0.15,0.19,0.01,0.02,0.12,0.33,0.11,0.2,0.48,0.1,0.01,0.08,0.38,0.07,52.29,7.079,54.65,7.398,5.3,0.717,2.27,0.307,7386818.0,373064000000.0,331.508,44878.319,0.889,45.788
35,2006,6.084,63.563,1.853,0.248,0.681,0.091,0.045,0.006,6.439,0.863,36.11,4.842,0.245,0.033,-0.91,-0.415,0.115,0.132,108.937,14.607,0.276,2458.448,111.108,583.631,0.699,129.247,1629.711,4.051,140.09,0.15,0.18,0.01,0.01,0.12,0.32,0.1,0.2,0.47,0.1,0.01,0.08,0.38,0.08,51.99,6.971,54.35,7.288,5.3,0.711,2.28,0.306,7457961.0,395139000000.0,345.014,46261.179,0.873,45.373
35,2007,5.754,72.361,1.885,0.25,0.742,0.098,0.042,0.006,6.277,0.833,34.176,4.534,0.246,0.033,-4.42,-2.005,0.104,0.127,115.729,15.355,0.276,2501.816,112.993,584.373,0.741,135.524,1663.887,4.297,166.85,0.14,0.17,0.01,0.01,0.11,0.3,0.1,0.2,0.46,0.1,0.01,0.09,0.38,0.08,50.06,6.642,52.41,6.954,5.25,0.697,2.24,0.297,7536986.0,419031000000.0,340.329,45154.488,0.812,43.368
35,2008,5.866,73.866,1.858,0.244,0.682,0.09,0.044,0.006,6.683,0.877,35.216,4.62,0.231,0.03,3.1,1.346,0.102,0.127,118.58,15.556,0.272,2546.53,114.851,585.056,0.785,142.207,1699.102,4.529,165.2,0.14,0.16,0.01,0.01,0.11,0.31,0.09,0.2,0.44,0.1,0.01,0.09,0.38,0.08,51.65,6.776,54.01,7.085,5.29,0.694,2.31,0.303,7622826.0,436420000000.0,351.801,46151.048,0.806,44.714
35,2009,5.644,66.906,1.848,0.24,0.637,0.082,0.044,0.006,6.403,0.83,34.409,4.461,0.194,0.025,-2.64,-1.18,0.1,0.124,110.441,14.317,0.254,2590.064,116.699,585.692,0.829,148.61,1733.511,4.723,153.69,0.14,0.16,0.0,0.01,0.11,0.31,0.08,0.2,0.43,0.09,0.01,0.09,0.37,0.08,50.18,6.505,52.53,6.81,5.19,0.673,2.28,0.296,7713902.0,434944000000.0,350.847,45482.378,0.807,43.534
35,2010,5.769,64.462,1.955,0.25,0.65,0.083,0.046,0.006,7.16,0.917,35.022,4.485,0.218,0.028,3.48,1.515,0.099,0.132,109.511,14.024,0.24,2635.114,118.654,586.342,0.874,155.77,1768.533,4.941,143.09,0.14,0.16,0.0,0.01,0.12,0.31,0.09,0.2,0.42,0.09,0.01,0.09,0.37,0.08,51.74,6.626,54.1,6.928,5.18,0.663,2.28,0.292,7808674.0,455990000000.0,341.46,43728.301,0.749,45.049
35,2011,5.183,80.883,1.925,0.244,0.609,0.077,0.056,0.007,6.364,0.805,31.82,4.024,0.211,0.027,-9.02,-4.064,0.087,0.126,121.869,15.413,0.258,2676.099,120.58,586.951,0.931,162.133,1800.353,5.152,197.35,0.12,0.14,0.0,0.02,0.1,0.28,0.08,0.19,0.41,0.09,0.01,0.09,0.37,0.08,47.81,6.047,50.02,6.326,5.11,0.646,2.24,0.283,7906988.0,472721000000.0,324.247,41007.645,0.686,40.985
35,2012,5.276,72.299,1.808,0.226,0.558,0.07,0.047,0.006,6.959,0.869,32.673,4.08,0.21,0.026,3.1,1.269,0.088,0.124,114.554,14.305,0.24,2718.354,122.387,587.509,0.978,169.092,1833.026,5.362,171.1,0.12,0.13,0.0,0.01,0.11,0.28,0.08,0.19,0.39,0.09,0.01,0.09,0.37,0.08,49.04,6.124,51.25,6.4,5.06,0.632,2.18,0.272,8008006.0,477669000000.0,342.09,42718.474,0.716,42.255
35,2013,5.326,85.027,1.833,0.226,0.585,0.072,0.038,0.005,7.314,0.902,33.225,4.097,0.19,0.024,2.2,0.931,0.089,0.123,128.213,15.811,0.264,2761.54,124.22,588.094,1.016,176.406,1866.251,5.552,196.89,0.12,0.13,0.0,0.01,0.11,0.29,0.06,0.19,0.38,0.09,0.01,0.09,0.37,0.08,50.06,6.173,52.27,6.446,5.0,0.617,2.21,0.273,8108876.0,486175000000.0,351.138,43302.919,0.722,43.186
